ID	Fold	Actual	Predicted
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb34-l2.qa91	3	partially_correct_incomplete	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbjb25-l2.qa124	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj14-l1.qa65	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb20-l1.qa43	3	correct	partially_correct_incomplete
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj24-l1.qa259	3	correct	partially_correct_incomplete
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj10-l1.qa193	3	correct	correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj42-l1.qa187	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb39-l1.qa41	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb11-l2.qa103	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbjb25-l2.qa126	3	correct	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj23-l2.qa81	3	correct	correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa247	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbjb26-l2.qa78	3	correct	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj12-l1.qa38	3	correct	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj9-l1.qa174	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbjb40-l2.qa76	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbjb31-l2.qa76	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj37-l2.qa60	3	correct	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj47-l2.qa84	3	correct	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj27-l1.qa189	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb42-l2.qa103	3	correct	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj19-l1.qa53	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj40-l1.qa99	3	correct	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb5-l1.qa128	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj43-l2.qa147	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj28-l1.qa59	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj3-l1.qa97	3	correct	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj38-l1.qa75	3	correct	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb17-l2.qa89	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbj11-l1.qa190	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb4-l2.qa43	3	correct	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj11-l1.qa229	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj12-l1.qa52	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbj40-l2.qa108	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj33-l1.qa87	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj39-l1.qa188	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbjb19-l2.qa76	3	correct	correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb39-l1.qa148	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj9-l2.qa85	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj47-l2.qa154	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb37-l2.qa103	3	correct	partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj14-l1.qa209	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj22-l1.qa182	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbjb18-l2.qa80	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbjb34-l2.qa81	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbjb21-l2.qa55	3	correct	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj18-l1.qa162	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb35-l2.qa44	3	correct	contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb42-l1.qa180	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj28-l1.qa106	3	correct	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj29-l2.qa45	3	correct	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj9-l2.qa126	3	correct	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj23-l1.qa212	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbjb19-l2.qa80	3	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb25-l1.qa178	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb34-l2.qa104	3	correct	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb26-l2.qa116	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj7-l1.qa188	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj8-l2.qa145	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj38-l2.qa101	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj18-l2.qa46	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj19-l1.qa125	3	correct	correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj12-l1.qa170	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj28-l1.qa108	3	correct	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj3-l2.qa127	3	correct	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb25-l2.qa118	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb42-l1.qa162	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbjb16-l1.qa139	3	correct	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj14-l1.qa178	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb18-l2.qa87	3	correct	partially_correct_incomplete
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj18-l1.qa137	3	correct	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb31-l1.qa144	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj35-l1.qa56	3	correct	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj33-l1.qa214	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb29-l1.qa166	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj47-l1.qa225	3	correct	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbjb29-l1.qa178	3	correct	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj38-l2.qa125	3	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj7-l1.qa202	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj30-l2.qa110	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj38-l1.qa91	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj35-l2.qa154	3	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj12-l1.qa198	3	correct	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj47-l2.qa144	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj19-l1.qa59	3	correct	irrelevant
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj48-l2.qa47	3	correct	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbjb28-l1.qa47	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj7-l1.qa85	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa126	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb19-l2.qa103	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbjb5-l2.qa80	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbjb42-l2.qa44	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj35-l2.qa52	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb15-l1.qa164	3	correct	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbj31-l1.qa175	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj30-l2.qa70	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj7-l2.qa85	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbjb38-l2.qa119	3	correct	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj14-l1.qa67	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj30-l2.qa51	3	correct	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb6-l1.qa142	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbj24-l2.qa144	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj40-l2.qa53	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj30-l2.qa49	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj3-l1.qa170	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbjb7-l2.qa123	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj43-l1.qa60	3	correct	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbjb5-l1.qa53	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj39-l1.qa103	3	correct	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbj38-l2.qa57	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj47-l1.qa71	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb5-l2.qa54	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj48-l1.qa159	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbjb42-l1.qa44	3	correct	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj38-l1.qa217	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj27-l1.qa103	3	correct	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb7-l1.qa63	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj39-l2.qa101	3	correct	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb35-l1.qa63	3	correct	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj31-l1.qa167	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbj26-l2.qa159	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb38-l2.qa102	3	correct	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj23-l1.qa172	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj30-l2.qa97	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb38-l1.qa80	3	correct	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj7-l1.qa138	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj31-l1.qa176	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj10-l1.qa211	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb28-l2.qa43	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj3-l1.qa54	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb13-l2.qa103	3	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbjb27-l1.qa175	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj43-l2.qa88	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb7-l2.qa91	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj7-l2.qa103	3	correct	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj43-l1.qa227	3	correct	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj7-l1.qa158	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj31-l2.qa68	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbj29-l2.qa67	3	correct	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb39-l1.qa183	3	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj42-l1.qa205	3	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj15-l2.qa166	3	correct	correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj11-l1.qa200	3	correct	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj13-l1.qa225	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbj23-l2.qa66	3	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb28-l2.qa87	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj45-l2.qa104	3	correct	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj30-l2.qa86	3	correct	correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj31-l1.qa144	3	correct	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb29-l2.qa95	3	correct	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj9-l2.qa114	3	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj36-l2.qa46	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb17-l2.qa105	3	correct	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj23-l1.qa77	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj48-l2.qa64	3	correct	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj3-l2.qa126	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj14-l2.qa122	3	correct	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj42-l1.qa89	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbjb12-l1.qa74	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb37-l2.qa104	3	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj33-l1.qa51	3	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj39-l2.qa134	3	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj24-l1.qa96	3	correct	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb26-l2.qa112	3	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbjb6-l1.qa178	3	correct	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj13-l1.qa189	3	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb39-l2.qa54	3	correct	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb32-l1.qa149	3	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj24-l1.qa177	3	non_domain	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa197	3	non_domain	partially_correct_incomplete
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj40-l2.qa137	3	non_domain	non_domain
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj26-l2.qa146	3	non_domain	non_domain
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj45-l1.qa222	3	non_domain	non_domain
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj26-l2.qa94	3	non_domain	non_domain
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbjb25-l1.qa73	3	non_domain	non_domain
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa205	3	non_domain	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj7-l1.qa155	3	non_domain	non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa244	3	non_domain	non_domain
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb21-l2.qa42	3	non_domain	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj33-l2.qa108	3	non_domain	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbjb13-l1.qa140	3	non_domain	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj33-l1.qa181	3	non_domain	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa130	3	non_domain	non_domain
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj40-l2.qa88	3	non_domain	non_domain
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj33-l1.qa223	3	non_domain	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb24-l1.qa170	3	non_domain	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj33-l2.qa137	3	non_domain	non_domain
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb28-l1.qa151	3	contradictory	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb41-l1.qa80	3	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj8-l1.qa207	3	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj38-l2.qa58	3	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj35-l1.qa184	3	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj30-l1.qa176	3	contradictory	contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb38-l1.qa178	3	contradictory	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb16-l1.qa164	3	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb21-l1.qa79	3	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbjb25-l1.qa142	3	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbj15-l1.qa252	3	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj14-l1.qa191	3	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj19-l2.qa83	3	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj8-l2.qa49	3	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj45-l1.qa91	3	contradictory	non_domain
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb10-l1.qa41	3	contradictory	contradictory
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj35-l1.qa236	3	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj10-l1.qa229	3	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj43-l1.qa165	3	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj15-l2.qa67	3	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj33-l2.qa66	3	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb3-l2.qa123	3	contradictory	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb12-l2.qa54	3	contradictory	correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb15-l1.qa119	3	contradictory	non_domain
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj39-l1.qa203	3	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj29-l2.qa51	3	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbjb27-l2.qa78	3	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj47-l1.qa201	3	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj46-l1.qa189	3	contradictory	non_domain
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj10-l1.qa60	3	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj35-l2.qa83	3	contradictory	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb6-l1.qa63	3	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj26-l1.qa101	3	contradictory	contradictory
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj10-l1.qa245	3	contradictory	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb29-l2.qa113	3	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb3-l2.qa58	3	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj8-l2.qa43	3	contradictory	irrelevant
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj40-l1.qa198	3	contradictory	contradictory
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb28-l1.qa67	3	contradictory	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbjb20-l2.qa78	3	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj8-l1.qa67	3	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb18-l1.qa33	3	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb16-l2.qa42	3	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa230	3	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj29-l1.qa59	3	contradictory	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa206	3	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb34-l2.qa43	3	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb10-l2.qa43	3	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbjb21-l1.qa178	3	contradictory	non_domain
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj14-l2.qa59	3	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb25-l1.qa149	3	contradictory	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbjb41-l1.qa177	3	contradictory	correct
